"","zpid","bathrooms","bedrooms","sqft","st","city","state","lat","long","valuation","lowval","highval","nb","nbid"
"1119","64637653","1.0","2","32490","328 Bergen St","Brooklyn","NY","40.68282","-73.98112","","","","Boerum Hill","272994"
"1120","112508973","1.0","2","5187","33 Saint Marks Pl","Brooklyn","NY","40.682506","-73.981155","","","","Boerum Hill","272994"
"1121","62646342","1.0","2","7280","38 Wyckoff St","Brooklyn","NY","40.686335","-73.992215","","","","Boerum Hill","272994"
"1122","64609676",NA,NA,"4320","305 Warren St","Brooklyn","NY","40.685835","-73.99169","","","","Boerum Hill","272994"
"1123","64425395","1.5","2","963","307 Warren St APT 2","Brooklyn","NY","40.685802","-73.991638","1284026","1129943","1373908","Boerum Hill","272994"
"1124","64457256",NA,NA,"3600","307A Warren St # A","Brooklyn","NY","40.68576","-73.991595","","","","Boerum Hill","272994"
"1125","64489103",NA,NA,"1338","307 Warren St # A","Brooklyn","NY","40.685802","-73.991638","1456145","1295969","1572637","Boerum Hill","272994"
"1126","64559177","1.5","2","980","307 Warren St APT 3","Brooklyn","NY","40.685674","-73.991796","1256382","1130744","1394584","Boerum Hill","272994"
"1127","64618512","2.5","3","2156","307 Warren St APT 1","Brooklyn","NY","40.68585","-73.992141","2720404","2584384","2856424","Boerum Hill","272994"
"1128","64457256",NA,NA,"3600","307A Warren St # A","Brooklyn","NY","40.68576","-73.991595","","","","Boerum Hill","272994"
"1129","64894878",NA,NA,"4320","303 Warren St","Brooklyn","NY","40.68586","-73.99176","","","","Boerum Hill","272994"
"1130","64839209","2.0","2","4320","301 Warren St","Brooklyn","NY","40.685885","-73.991825","","","","Boerum Hill","272994"
"1131","62646343",NA,NA,"51400","173 Smith St","Brooklyn","NY","40.685745","-73.990655","2710098","2439088","3008209","Boerum Hill","272994"
"1132","62646344","1.0","1","4600","94 Wyckoff St","Brooklyn","NY","40.685575","-73.99025","4721673","4438373","5335490","Boerum Hill","272994"
"1133","68312829",NA,NA,"2600","92 Wyckoff St APT 1","Brooklyn","NY","40.6856","-73.989821","3380258","3211245","3650679","Boerum Hill","272994"
"1134","68312830",NA,NA,"450","92 Wyckoff St APT 2","Brooklyn","NY","40.6856","-73.989821","588851","441638","630071","Boerum Hill","272994"
"1135","68312831","2.0","2","1250","92 Wyckoff St APT 3","Brooklyn","NY","40.685619","-73.990333","1496878","1407065","1586691","Boerum Hill","272994"
"1136","68312832","1.0","2","1250","92 Wyckoff St APT 4","Brooklyn","NY","40.685695","-73.99033","","","","Boerum Hill","272994"
"1137","68312833",NA,NA,"5600","92 Wyckoff St APT 3","Brooklyn","NY","40.6856","-73.989821","","","","Boerum Hill","272994"
"1138","30571342","2.0","1","1125","335 Warren St","Brooklyn","NY","40.68534","-73.99041","1596152","1404614","1851536","Boerum Hill","272994"
"1139","89071587",NA,NA,"10370","335 Warren St","Brooklyn","NY","40.685317","-73.990455","","","","Boerum Hill","272994"
"1140","62646345","1.0","1","8096","248 Wyckoff St","Brooklyn","NY","40.683535","-73.98498","4501395","3916214","4906521","Boerum Hill","272994"
"1141","89073641","1.0","2","1718","433 Warren St","Brooklyn","NY","40.683552","-73.986331","","","","Boerum Hill","272994"
"1142","2096449206","2.0","2",NA,"565 Warren St # 102F","Brooklyn","NY","40.681909","-73.981605","","","","Boerum Hill","272994"
"1143","2096544304","1.0","2",NA,"551 Warren St # 0V","Brooklyn","NY","40.682112","-73.98213","","","","Boerum Hill","272994"
"1144","30571462",NA,NA,"3600","42 Saint Marks Pl","Brooklyn","NY","40.682045","-73.981169","2238710","2126775","2350645","Boerum Hill","272994"
"1145","55676437",NA,NA,"63207","318 Warren St","Brooklyn","NY","40.685715","-73.992168","13070324","10717666","15292279","Carroll Gardens","270811"
"1146","62646346",NA,NA,"92000","318 Warren St","Brooklyn","NY","40.68545","-73.991965","","","","Carroll Gardens","270811"
"1147","64569049",NA,NA,"5249","304 Warren St","Brooklyn","NY","40.68575","-73.992745","","","","Carroll Gardens","270811"
"1148","89071337","1.0","1","4898","284 Warren St","Brooklyn","NY","40.686016","-73.993309","","","","Carroll Gardens","270811"
"1149","94718711","1.0","1","900","307 Baltic St","Brooklyn","NY","40.685348","-73.992454","","","","Carroll Gardens","270811"
"1150","62646347","1.0","1","3958","382 Warren St","Brooklyn","NY","40.684625","-73.98987","","","","Gowanus","270846"
"1151","62646348","1.0","2","600","384 Warren St","Brooklyn","NY","40.684545","-73.989669","","","","Gowanus","270846"
"1152","68312834",NA,NA,"977","373 Baltic St APT 1","Brooklyn","NY","40.684318","-73.990381","1044334","960787","1148767","Gowanus","270846"
"1153","68312835",NA,NA,"1291","373 Baltic St APT 2","Brooklyn","NY","40.684318","-73.990381","1344592","1237025","1425268","Gowanus","270846"
"1154","68312836","2.0","2","1291","373 Baltic St APT 3","Brooklyn","NY","40.684356","-73.989967","1536810","1429233","1629019","Gowanus","270846"
"1155","68312837","2.0","3","1291","373 Baltic St APT 4","Brooklyn","NY","40.684318","-73.990381","1646470","1547682","1728793","Gowanus","270846"
"1156","68312838",NA,NA,"6295","373 Baltic St APT 1","Brooklyn","NY","40.684318","-73.990381","","","","Gowanus","270846"
"1157","89073547",NA,NA,"7220","377 Baltic St","Brooklyn","NY","40.684284","-73.989791","","","","Gowanus","270846"
"1158","89071505",NA,NA,"7686","375 Baltic St","Brooklyn","NY","40.68431","-73.989868","","","","Gowanus","270846"
"1159","62646349","3.0","3","21600","462 Warren St","Brooklyn","NY","40.68327","-73.98641","","","","Gowanus","270846"
"1160","2107165271",NA,NA,NA,"610 Warren St","Brooklyn","NY","40.68251","-73.983772","1707490","1536741","1929464","Boerum Hill","272994"
"1161","2105093030","2.0","2","650","110 4th Ave","Brooklyn","NY","40.681176","-73.980898","","","","Gowanus","270846"
"1162","2104466338","1.0","2",NA,"577 Baltic St","Brooklyn","NY","40.681232","-73.981979","984150","895576","1141614","Gowanus","270846"
"1163","62646350",NA,NA,"5622","91 Butler St","Brooklyn","NY","40.684075","-73.991285","4811770","4474946","5100476","Gowanus","270846"
"1164","30571669",NA,NA,"1541","105 Butler St","Brooklyn","NY","40.683914","-73.99089","1700562","1581523","1802596","Gowanus","270846"
"1165","62646351",NA,NA,"5681","105 Butler St","Brooklyn","NY","40.68391","-73.99087","4776800","4537960","5015640","Gowanus","270846"
"1166","30571675",NA,NA,"780","101 Butler St","Brooklyn","NY","40.683952","-73.990982","912610","830475","994745","Gowanus","270846"
"1167","62646352",NA,NA,"5531","101 Butler St","Brooklyn","NY","40.683944","-73.990965","4755049","4469746","5183003","Gowanus","270846"
"1168","30571632",NA,NA,"10463","209 Smith St","Brooklyn","NY","40.68459","-73.991585","","","","Gowanus","270846"
"1169","79718625","2.0","2","900","113 Butler St","Brooklyn","NY","40.683647","-73.990723","","","","Gowanus","270846"
"1170","79723391",NA,NA,"6099","223 Smith St","Brooklyn","NY","40.684272","-73.992064","","","","Gowanus","270846"
"1171","89069952","2.0","2","1008","360 Baltic St","Brooklyn","NY","40.684226","-73.990913","","","","Gowanus","270846"
"1172","89071091","2.0","5","8640","378 Baltic St","Brooklyn","NY","40.684209","-73.990363","128135","119166","138386","Gowanus","270846"
"1173","2097623108",NA,NA,NA,"126 4th Ave APT 02E","Brooklyn","NY","40.680497","-73.981363","","","","Gowanus","270846"
"1174","2097630287",NA,NA,NA,"126 4th Ave APT 00006A","Brooklyn","NY","40.680497","-73.981363","","","","Gowanus","270846"
"1175","2097819054",NA,NA,NA,"126 4th Ave APT 4G","Brooklyn","NY","40.680497","-73.981363","","","","Gowanus","270846"
"1176","2098001763",NA,NA,NA,"126 4th Ave APT 6E","Brooklyn","NY","40.680497","-73.981363","","","","Gowanus","270846"
"1177","2098516875","1.0","2",NA,"126 4th Ave APT 5C","Brooklyn","NY","40.680497","-73.981363","","","","Gowanus","270846"
"1178","2098678225","1.0","2",NA,"126 4th Ave APT 8B","Brooklyn","NY","40.680497","-73.981363","","","","Gowanus","270846"
"1179","2098684223","1.0","2",NA,"126 4th Ave APT 7C","Brooklyn","NY","40.680497","-73.981363","","","","Gowanus","270846"
"1180","2099799198","1.0","1",NA,"126 4th Ave APT 3E","Brooklyn","NY","40.68047","-73.98138","","","","Gowanus","270846"
"1181","2100010887",NA,NA,NA,"126 4th Ave APT 6F","Brooklyn","NY","40.68047","-73.98138","","","","Gowanus","270846"
"1182","2100504989","1.0","2","900","126 4th Ave APT 6A","Brooklyn","NY","40.68047","-73.98138","947542","890689","1108624","Gowanus","270846"
"1183","2100664540","1.0","2",NA,"126 4th Ave APT 4A","Brooklyn","NY","40.68047","-73.98138","987967","918809","1155921","Gowanus","270846"
"1184","2101216833","1.0","1",NA,"126 4th Ave APT 2F","Brooklyn","NY","40.68047","-73.98138","","","","Gowanus","270846"
"1185","2101226539",NA,NA,NA,"126 4th Ave APT 9B","Brooklyn","NY","40.68047","-73.98138","","","","Gowanus","270846"
"1186","2101232522","1.0","2",NA,"126 4th Ave APT 7B","Brooklyn","NY","40.68047","-73.98138","","","","Gowanus","270846"
"1187","2101568770",NA,NA,NA,"126 4th Ave APT 3C","Brooklyn","NY","40.68047","-73.98138","899949","710960","1016942","Gowanus","270846"
"1188","2101594127","1.0","2",NA,"126 4th Ave APT 2E","Brooklyn","NY","40.680497","-73.981363","","","","Gowanus","270846"
"1189","2102554021","1.0","2",NA,"126 4th Ave APT 3A","Brooklyn","NY","40.68047","-73.98138","","","","Gowanus","270846"
"1190","2103997045","1.0","1",NA,"126 4th Ave APT 8F","Brooklyn","NY","40.68047","-73.98138","875889","560569","1007272","Gowanus","270846"
"1191","2104909156","1.0","2",NA,"126 4th Ave APT 6C","Brooklyn","NY","40.680497","-73.981363","","","","Gowanus","270846"
"1192","2105387935","1.0","2",NA,"126 4th Ave APT 2A","Brooklyn","NY","40.680469","-73.981384","987980","918821","1155937","Gowanus","270846"
"1193","2105724944",NA,"2",NA,"126 4th Ave APT 6B","Brooklyn","NY","40.68047","-73.98138","1140470","1003614","1265922","Gowanus","270846"
"1194","2105724946",NA,NA,NA,"126 4th Ave APT 7E","Brooklyn","NY","40.681491","-73.982032","1173482","1056134","1337769","Gowanus","270846"
"1195","2106662182","1.0","3","1500","126 4th Ave APT 10B","Brooklyn","NY","40.680488","-73.981369","1421477","1321974","1535195","Gowanus","270846"
"1196","2108885056","1.0","2",NA,"126 4th Ave APT 7D","Brooklyn","NY","40.680497","-73.981363","955722","879264","1051294","Gowanus","270846"
"1197","2109492969","1.0","2","1000","126 4th Ave APT 8C","Brooklyn","NY","40.680497","-73.981363","952020","875858","1047222","Gowanus","270846"
"1198","68312844",NA,NA,"7436","21 Douglass St","Brooklyn","NY","40.684365","-73.99408","","","","Carroll Gardens","270811"
"1199","94715672",NA,NA,"6389","46 Butler St","Brooklyn","NY","40.684257","-73.993049","","","","Carroll Gardens","270811"
"1200","62646353",NA,NA,"11050","86 Butler St","Brooklyn","NY","40.68358","-73.9913","4996138","4596447","5445790","Gowanus","270846"
"1201","83048814",NA,NA,"5674","91 Douglass St","Brooklyn","NY","40.683277","-73.991333","","","","Gowanus","270846"
"1202","124764072",NA,NA,"8322","77 Douglass St","Brooklyn","NY","40.683532","-73.991966","5219110","4958155","5480065","Gowanus","270846"
"1203","116170832","2.0","2","110250","152 4th Ave","Brooklyn","NY","40.679836","-73.981819","","","","Gowanus","270846"
"1204","89072936",NA,NA,"3647","262 Bond St","Brooklyn","NY","40.681701","-73.988677","","","","Gowanus","270846"
"1205","62646381",NA,NA,"3983","294 Smith St","Brooklyn","NY","40.68201","-73.99394","","","","Carroll Gardens","270811"
"1206","83049542","1.0","2","985","345 Union St","Brooklyn","NY","40.681509","-73.993458","","","","Gowanus","270846"
"1207","89067677",NA,NA,"9119","321 Union St","Brooklyn","NY","40.682235","-73.994857","","","","Carroll Gardens","270811"
"1208","94716194",NA,NA,"11000","348 Sackett St","Brooklyn","NY","40.682304","-73.994232","","","","Carroll Gardens","270811"
"1209","120730293",NA,NA,"7125","339 Union St","Brooklyn","NY","40.682029","-73.994323","","","","Carroll Gardens","270811"
"1210","30572346","1.0","2","990","351 Court St","Brooklyn","NY","40.682091","-73.995955","963698","896239","1060068","Carroll Gardens","270811"
"1211","62646382",NA,NA,"4732","351 Court St","Brooklyn","NY","40.682024","-73.995755","4504588","4279359","4910001","Carroll Gardens","270811"
"1212","83043879",NA,NA,"6348","291 President St","Brooklyn","NY","40.681117","-73.994522","","","","Carroll Gardens","270811"
"1213","89070762",NA,NA,"16091","291 President St","Brooklyn","NY","40.681117","-73.994522","","","","Carroll Gardens","270811"
"1214","89067536",NA,NA,"3964","332 Union St","Brooklyn","NY","40.681529","-73.994293","","","","Carroll Gardens","270811"
"1215","94718859",NA,NA,"10318","277 President St","Brooklyn","NY","40.681713","-73.995574","","","","Carroll Gardens","270811"
"1216","30572336",NA,NA,"2916","285 President St","Brooklyn","NY","40.681525","-73.99506","3083489","2929315","3237663","Carroll Gardens","270811"
"1217","124764564",NA,NA,"5968","285 President St","Brooklyn","NY","40.681526","-73.995063","5239771","4977782","5501760","Carroll Gardens","270811"
"1218","116172316","1.0","3","24379","370 Union St","Brooklyn","NY","40.680824","-73.992614","","","","Gowanus","270846"
"1219","122026588",NA,NA,NA,"364 Union St","Brooklyn","NY","40.680935","-73.992897","5261470","4998397","5524543","Gowanus","270846"
"1220","62646383","2.0","3","6160","230 4th Ave","Brooklyn","NY","40.677225","-73.983579","","","","Gowanus","270846"
"1221","30572510",NA,NA,"1452","297 Carroll St","Brooklyn","NY","40.67945","-73.993179","1473172","1311123","1576294","Gowanus","270846"
"1222","2097940538","1.5","2","1539","335 Carroll St APT 1D","Brooklyn","NY","40.679415","-73.99151","1836768","1579620","2057180","Gowanus","270846"
"1223","2101390891","1.0","1","616","335 Carroll St APT 2C","Brooklyn","NY","40.679415","-73.99151","813117","666756","910691","Gowanus","270846"
"1224","2097933848","1.0","1","724","335 Carroll St APT 4F","Brooklyn","NY","40.679415","-73.99151","906615","779689","997276","Gowanus","270846"
"1225","2096099621","2.5","2","1456","335 Carroll St APT 1E","Brooklyn","NY","40.679415","-73.99151","1637053","1489718","1866240","Gowanus","270846"
"1226","2096160991","1.5","1","1156","335 Carroll St APT 1C","Brooklyn","NY","40.679415","-73.99151","1493169","1119877","1642486","Gowanus","270846"
"1227","2097315441","2.0","2","970","335 Carroll St APT 5C","Brooklyn","NY","40.679415","-73.99151","1573160","1352918","1809134","Gowanus","270846"
"1228","2102555339","2.0","3","1172","335 Carroll St APT 4D","Brooklyn","NY","40.679415","-73.99151","1801581","1603407","2071818","Gowanus","270846"
"1229","2097933847","2.0","2","958","335 Carroll St APT 5A","Brooklyn","NY","40.679415","-73.99151","1521627","1308599","1704222","Gowanus","270846"
"1230","2098470986","1.5","0","1084","335 Carroll St APT 1A","Brooklyn","NY","40.679415","-73.99151","1466213","1290267","1583510","Gowanus","270846"
"1231","2099393135","1.0","1","724","335 Carroll St APT 5F","Brooklyn","NY","40.67934","-73.99152","893600","768496","982960","Gowanus","270846"
"1232","2099640744","2.0","2","970","335 Carroll St APT 3C","Brooklyn","NY","40.679415","-73.99151","","","","Gowanus","270846"
"1233","2100082960","2.0","2","981","335 Carroll St APT 5E","Brooklyn","NY","40.679415","-73.99151","1544040","1358755","1729325","Gowanus","270846"
"1234","2100082986","1.0","1","608","335 Carroll St APT 2E","Brooklyn","NY","40.67934","-73.99152","818133","670869","916309","Gowanus","270846"
"1235","2101311622","1.0","1","599","335 Carroll St APT 2G","Brooklyn","NY","40.67934","-73.99152","814278","667708","920134","Gowanus","270846"
"1236","2102640198","2.0","3","1172","335 Carroll St APT 3D","Brooklyn","NY","40.67934","-73.99152","1531578","1393736","1623473","Gowanus","270846"
"1237","2102640199","2.0","2","950","335 Carroll St APT 5B","Brooklyn","NY","40.67934","-73.99152","1490716","1296923","1684509","Gowanus","270846"
"1238","2102640200","2.0","2","949","335 Carroll St APT 2F","Brooklyn","NY","40.67934","-73.99152","","","","Gowanus","270846"
"1239","2103016254","2.0","2","970","335 Carroll St APT 4C","Brooklyn","NY","40.679344","-73.991516","1560217","1341787","1794250","Gowanus","270846"
"1240","62646385","1.0","1","67824","402 President St","Brooklyn","NY","40.679315","-73.990905","","","","Gowanus","270846"
"1241","94718970","2.0","1","49007","342 Bond St","Brooklyn","NY","40.679079","-73.99021","","","","Gowanus","270846"
"1242","79710248","3.0","3","3300","459 Carroll St","Brooklyn","NY","40.677396","-73.987006","","","","Gowanus","270846"
"1243","94717098",NA,NA,"2337","494 President St","Brooklyn","NY","40.677852","-73.986961","","","","Gowanus","270846"
"1244","2130775202","1.0","2","715","494 President St","Brooklyn","NY","40.677852","-73.986961","922756","876618","968894","Gowanus","270846"
"1245","120730757","7.0","7","5400","465 Carroll St","Brooklyn","NY","40.677471","-73.986656","4467056","4020350","5315797","Gowanus","270846"
"1246","79728021",NA,NA,"7151","240 Carroll St","Brooklyn","NY","40.680677","-73.995356","","","","Carroll Gardens","270811"
"1247","30572657",NA,NA,"4993","241 Carroll St","Brooklyn","NY","40.680679","-73.996025","4169113","3835584","4544333","Carroll Gardens","270811"
"1248","2096733699","1.0","0",NA,"365 Bond St APT B513","Brooklyn","NY","40.677457","-73.990331","1610560","579802","3011747","Gowanus","270846"
"1249","2097378324","2.0","2",NA,"365 Bond St APT B808","Brooklyn","NY","40.677457","-73.990331","2051259","984604","3138426","Gowanus","270846"
"1250","2097100222","1.0","0",NA,"365 Bond St APT B604","Brooklyn","NY","40.677457","-73.990331","1610560","579802","3011747","Gowanus","270846"
"1251","2097048914","1.0","1",NA,"365 Bond St APT B806","Brooklyn","NY","40.677457","-73.990331","1586271","586920","3045640","Gowanus","270846"
"1252","2096269314","1.0","0",NA,"365 Bond St # 418AA","Brooklyn","NY","40.677457","-73.990331","","","","Gowanus","270846"
"1253","2096053836",NA,NA,NA,"365 Bond St # 0C0123","Brooklyn","NY","40.677457","-73.990331","","","","Gowanus","270846"
"1254","2096631039","2.0","2",NA,"365 Bond St APT A320","Brooklyn","NY","40.677457","-73.990331","2051259","984604","3138426","Gowanus","270846"
"1255","2096143441",NA,NA,NA,"365 Bond St # 10AA","Brooklyn","NY","40.677457","-73.990331","","","","Gowanus","270846"
"1256","2096368739",NA,NA,NA,"365 Bond St # B10003","Brooklyn","NY","40.677457","-73.990331","","","","Gowanus","270846"
"1257","2096144116",NA,NA,NA,"365 Bond St # 12B","Brooklyn","NY","40.677457","-73.990331","","","","Gowanus","270846"
"1258","2097048918","2.0","2",NA,"365 Bond St APT C605","Brooklyn","NY","40.677457","-73.990331","2051259","984604","3138426","Gowanus","270846"
"1259","2096287054",NA,NA,NA,"365 Bond St # 18B","Brooklyn","NY","40.677457","-73.990331","","","","Gowanus","270846"
"1260","2096258971","1.0","0",NA,"365 Bond St APT B213","Brooklyn","NY","40.677457","-73.990331","2270759","1930145","2770326","Gowanus","270846"
"1261","2096258973","1.0","1",NA,"365 Bond St APT A417","Brooklyn","NY","40.677457","-73.990331","2274740","1933529","2797930","Gowanus","270846"
"1262","2096200110","1.0","1",NA,"365 Bond St APT A302","Brooklyn","NY","40.677457","-73.990331","1764465","1499795","2170292","Gowanus","270846"
"1263","2096200102","1.0","1",NA,"365 Bond St APT A308","Brooklyn","NY","40.677457","-73.990331","1764465","1499795","2170292","Gowanus","270846"
"1264","2096200100","2.0","2",NA,"365 Bond St APT B804","Brooklyn","NY","40.677457","-73.990331","2369422","2227257","2606364","Gowanus","270846"
"1265","2096287095",NA,NA,NA,"365 Bond St # 18A","Brooklyn","NY","40.677457","-73.990331","","","","Gowanus","270846"
"1266","2096415863","1.0","1",NA,"365 Bond St APT A306","Brooklyn","NY","40.677457","-73.990331","1586271","586920","3045640","Gowanus","270846"
"1267","2096144473",NA,NA,NA,"365 Bond St # 30A","Brooklyn","NY","40.677457","-73.990331","","","","Gowanus","270846"
"1268","2096054071",NA,NA,NA,"365 Bond St # 0A041","Brooklyn","NY","40.677457","-73.990331","","","","Gowanus","270846"
"1269","2096144495",NA,NA,NA,"365 Bond St # 22C","Brooklyn","NY","40.677457","-73.990331","","","","Gowanus","270846"
"1270","2096049496",NA,NA,NA,"365 Bond St # 0A215","Brooklyn","NY","40.677457","-73.990331","","","","Gowanus","270846"
"1271","2096031073","1.0","1",NA,"365 Bond St APT A303","Brooklyn","NY","40.677457","-73.990331","","","","Gowanus","270846"
"1272","2096031074","1.0","0",NA,"365 Bond St APT A404","Brooklyn","NY","40.677457","-73.990331","","","","Gowanus","270846"
"1273","2126121314","1.0","0","788","360 Smith St","Brooklyn","NY","40.67939","-73.995815","","","","Carroll Gardens","270811"
"1274","83042070",NA,NA,"3000","122 1st Pl","Brooklyn","NY","40.679721","-73.995986","3059791","2876204","3335172","Carroll Gardens","270811"
"1275","83043029",NA,NA,"6263","122 1st Pl","Brooklyn","NY","40.679721","-73.995986","","","","Carroll Gardens","270811"
"1276","94718447","2.0","2","9000","126 1st Pl","Brooklyn","NY","40.679676","-73.995819","","","","Carroll Gardens","270811"
"1277","62646386",NA,NA,"3912","49 3rd St","Brooklyn","NY","40.678264","-73.99405","","","","Gowanus","270846"
"1278","2131761419","2.0","3",NA,"103 3rd St # 3","Brooklyn","NY","40.677337","-73.992333","1977018","1878167","2075869","Gowanus","270846"
"1279","62646387","1.0","2","1220","395 Smith St","Brooklyn","NY","40.678354","-73.995715","","","","Gowanus","270846"
"1280","112508338","1.0","2","7433","24 3rd St","Brooklyn","NY","40.678245","-73.99514","","","","Gowanus","270846"
"1281","112506757","1.0","2","7880","26 3rd St","Brooklyn","NY","40.678203","-73.995057","","","","Gowanus","270846"
"1282","83048373","1.5","2","9881","127 4th Pl","Brooklyn","NY","40.677818","-73.996864","","","","Carroll Gardens","270811"
"1283","120729749",NA,NA,"9106","116 3rd Pl","Brooklyn","NY","40.678199","-73.997192","","","","Carroll Gardens","270811"
"1284","89069121","1.0","1","693","14 4th St APT 2B","Brooklyn","NY","40.67787","-73.995618","783579","736564","838430","Gowanus","270846"
"1285","89067114","1.0","1","700","14 4th St APT 3B","Brooklyn","NY","40.67787","-73.995618","762341","716601","808081","Gowanus","270846"
"1286","89069055","1.0","1","885","14 4th St APT 4B","Brooklyn","NY","40.67787","-73.995618","888788","817685","951003","Gowanus","270846"
"1287","89070876",NA,NA,"1114","14 4th St APT 4A","Brooklyn","NY","40.67787","-73.995618","1239807","1078632","1363788","Gowanus","270846"
"1288","89073054",NA,NA,"1338","14 4th St APT 1B","Brooklyn","NY","40.67787","-73.995618","1231302","1120485","1415997","Gowanus","270846"
"1289","89073692","2.0","2","922","14 4th St APT 2A","Brooklyn","NY","40.67787","-73.995618","1069687","1005506","1176656","Gowanus","270846"
"1290","89073913","3.0",NA,"1568","14 4th St APT 1A","Brooklyn","NY","40.67787","-73.995618","1784222","1641484","1891275","Gowanus","270846"
"1291","89074292",NA,NA,"922","14 4th St APT 3A","Brooklyn","NY","40.67787","-73.995618","959272","882530","1026421","Gowanus","270846"
"1292","116172554",NA,NA,"16428","26 4th St","Brooklyn","NY","40.677559","-73.995417","","","","Gowanus","270846"
"1293","62646388",NA,NA,"2325","126 4th Pl","Brooklyn","NY","40.677364","-73.997244","","","","Carroll Gardens","270811"
"1294","68312856",NA,NA,"14037","191 Luquer St","Brooklyn","NY","40.677026","-73.997908","","","","Carroll Gardens","270811"
"1295","89068432","1.0","2","9300","203 Luquer St","Brooklyn","NY","40.677078","-73.997375","","","","Carroll Gardens","270811"
"1296","112500586",NA,NA,"6898","114 4th Pl","Brooklyn","NY","40.677467","-73.997688","","","","Carroll Gardens","270811"
"1297","94716980",NA,NA,"5929","185 Huntington St","Brooklyn","NY","40.675914","-73.998497","","","","Carroll Gardens","270811"
"1298","79712597","2.0","3","1333","505 Court St","Brooklyn","NY","40.675542","-73.999111","1417860","1304431","1517110","Carroll Gardens","270811"
"1299","79714533","1.0","2","733","505 Court St","Brooklyn","NY","40.675542","-73.999111","784223","737170","839119","Carroll Gardens","270811"
"1300","79715880","1.0","2","729","505 Court St","Brooklyn","NY","40.675542","-73.999111","783089","736104","837905","Carroll Gardens","270811"
"1301","79717856","1.0","2","1356","505 Court St","Brooklyn","NY","40.675542","-73.999111","1333131","1226481","1399788","Carroll Gardens","270811"
"1302","79721366","1.0","2","1233","505 Court St","Brooklyn","NY","40.675542","-73.999111","1288773","1069682","1391875","Carroll Gardens","270811"
"1303","79725088",NA,NA,"1333","505 Court St","Brooklyn","NY","40.675395","-73.998649","1348607","1240718","1416037","Carroll Gardens","270811"
"1304","79726834","1.0","2","1091","505 Court St","Brooklyn","NY","40.675542","-73.999111","1169401","1087543","1274647","Carroll Gardens","270811"
"1305","79721070","1.0","1","1106","529 Court St","Brooklyn","NY","40.674783","-73.999476","","","","Carroll Gardens","270811"
"1306","30573187","1.0","2","800","202 W 9th St","Brooklyn","NY","40.67467","-73.998255","1116904","994045","1306778","Carroll Gardens","270811"
"1307","83043518",NA,NA,"4908","202 W 9th St","Brooklyn","NY","40.674674","-73.998245","","","","Carroll Gardens","270811"
"1308","112499167","2.0","2","1137","527 Court St","Brooklyn","NY","40.674827","-73.999455","","","","Carroll Gardens","270811"
"1309","116168186","1.0","1","1500","478 Smith St","Brooklyn","NY","40.674617","-73.997889","","","","Carroll Gardens","270811"
"1310","124763670",NA,NA,"14086","517 Court St","Brooklyn","NY","40.675025","-73.999099","5198803","4938863","5458743","Carroll Gardens","270811"
"1311","2124334142","2.5","3","950","517 Court St","Brooklyn","NY","40.67503","-73.99908","1240179","1178170","1302188","Carroll Gardens","270811"
"1312","2097103635",NA,"1",NA,"5 Delevan St # 1M","Brooklyn","NY","40.678449","-74.006835","2203062","2048848","2357276","Red Hook","197427"
"1313","2105881812","1.0","1","1100","5 Delevan St APT 1U","Brooklyn","NY","40.67844","-74.00682","1150185","954654","1299709","Red Hook","197427"
"1314","2108377837","1.0","1",NA,"5 Delevan St APT 4J","Brooklyn","NY","40.67913","-74.007141","2143694","1843577","2443811","Red Hook","197427"
"1315","2109608528","1.0","1",NA,"5 Delevan St APT 2K","Brooklyn","NY","40.67913","-74.007141","2143694","1843577","2443811","Red Hook","197427"
"1316","64506654",NA,NA,"2564","128 Pioneer St","Brooklyn","NY","40.67885","-74.010574","","","","Red Hook","197427"
"1317","79722502",NA,NA,"4110","156 Conover St","Brooklyn","NY","40.678803","-74.013456","","","","Red Hook","197427"
"1318","94717094",NA,NA,"5475","109 Wolcott St","Brooklyn","NY","40.677387","-74.013488","","","","Red Hook","197427"
"1319","79713215","2.0","3","12762","18 Dikeman St","Brooklyn","NY","40.674911","-74.010699","","","","Red Hook","197427"
"1320","83050165",NA,NA,"5992","95 Dikeman St","Brooklyn","NY","40.676315","-74.013305","4170734","3711953","4671222","Red Hook","197427"
"1321","122026247",NA,NA,NA,"95 Dikeman St","Brooklyn","NY","40.676315","-74.013306","4886501","4642176","5130826","Red Hook","197427"
"1322","79712357","1.0","2","823","191A Richards St # 2","Brooklyn","NY","40.675377","-74.012123","964157","829175","1041290","Red Hook","197427"
"1323","79717689","1.0","0","1376","191A Richards St # 1","Brooklyn","NY","40.675376","-74.012123","1462002","1271942","1608202","Red Hook","197427"
"1324","79717966","1.0","2","990","191A Richards St # 3","Brooklyn","NY","40.675376","-74.012123","1125280","1057763","1260314","Red Hook","197427"
"1325","2112569580","1.0","2",NA,"191A Richards St # 3","Brooklyn","NY","40.67544","-74.01231","1387088","1123541","1484184","Red Hook","197427"
"1326","89074441",NA,NA,"10560","152 Beard St","Brooklyn","NY","40.675586","-74.015594","","","","Red Hook","197427"
"1327","64480814","2.0","2","1000","219 17th St","Brooklyn","NY","40.664335","-73.991885","","","","Greenwood","273903"
